job_id,job_title,company,location,salary,job_type,post_date,link,skills,industry,seniority_level,source_dataset,salary_clean,location_clean,city_clean,is_remote,salary_clean_outlier
job_00001,data scientist,company_003,"Grapevine, TX . Hybrid","€100,472 - €200,938",,17 days ago,,"['spark', 'r', 'python', 'scala', 'machine learning', 'tensorflow']",Retail,senior,df_jobs,150705.0,"Grapevine, TX . Hybrid",Grapevine,False,False
job_00002,data scientist,company_005,"Fort Worth, TX . Hybrid","€118,733",,15 days ago,,"['spark', 'r', 'python', 'sql', 'machine learning']",Manufacturing,lead,df_jobs,118733.0,"Fort Worth, TX . Hybrid",Fort Worth,False,False
job_00003,data scientist,company_007,"Austin, TX . Toronto, Ontario, Canada . Kirkland, WA . Orlando, FL . Edmonton, Alberta, Canada + 1 More","€94,987 - €159,559",,a month ago,,"['aws', 'git', 'python', 'docker', 'sql', 'machine learning', 'gcp', 'kubernetes', 'deep learning']",Technology,senior,df_jobs,127273.0,"Austin, TX . Toronto, Ontario, Canada . Kirkland, WA . Orlando, FL . Edmonton, Alberta, Canada + 1 More",Austin,False,False
job_00004,data scientist,company_008,"Chicago, IL . Scottsdale, AZ . Austin, TX . Hybrid","€112,797 - €194,402",,8 days ago,,"['sql', 'r', 'python']",Technology,senior,df_jobs,153599.5,"Chicago, IL . Scottsdale, AZ . Austin, TX . Hybrid",Chicago,False,False
job_00005,data scientist,company_009,On-site,"€114,172 - €228,337",,3 days ago,,[],Finance,,df_jobs,171254.5,On-site,On-site,False,False
job_00006,data scientist,company_013,"New York, NY","€196,371 - €251,170",,3 months ago,,"['scikit-learn', 'python', 'scala', 'sql', 'machine learning', 'tensorflow']",Technology,lead,df_jobs,223770.5,"New York, NY",New York,False,False
job_00007,data scientist,company_014,"Berkeley, CA","€51,330 - €70,144",,15 days ago,,[],Education,junior,df_jobs,60737.0,"Berkeley, CA",Berkeley,False,False
job_00008,machine learning engineer,company_015,"Menlo Park, CA","€121,480 - €132,440",,9 days ago,,['machine learning'],Technology,senior,df_jobs,126960.0,"Menlo Park, CA",Menlo Park,False,False
job_00009,data scientist,company_019,Fully Remote,"€207,331",,6 days ago,,[],Technology,senior,df_jobs,207331.0,Fully Remote,Remote,True,False
job_00010,data scientist,company_021,On-site,"€219,201",,a day ago,,[],Technology,senior,df_jobs,219201.0,On-site,On-site,False,False
job_00011,data scientist,company_022,"Atlanta, GA","€96,815",,15 days ago,,"['pytorch', 'r', 'python', 'sql', 'machine learning', 'keras', 'deep learning', 'tensorflow']",Technology,senior,df_jobs,96815.0,"Atlanta, GA",Atlanta,False,False
job_00012,data scientist,company_027,Greater Vancouver Metropolitan Area,"€62,697 - €89,293",,6 days ago,,"['java', 'git', 'python']",Education,midlevel,df_jobs,75995.0,Greater Vancouver Metropolitan Area,Greater Vancouver Metropolitan Area,False,False
job_00013,data scientist,company_029,"Minneapolis, MN . Fully Remote","€99,464 - €165,954",,8 days ago,,"['sql', 'machine learning', 'python']",Manufacturing,senior,df_jobs,132709.0,"Minneapolis, MN . Fully Remote",Remote,True,False
job_00014,data scientist,company_031,"Titusville, NJ . Titusville, New Jersey, United States","€112,343 - €117,823",,19 days ago,,"['sql', 'machine learning', 'r', 'python']",Healthcare,senior,df_jobs,115083.0,"Titusville, NJ . Titusville, New Jersey, United States",Titusville,False,False
job_00015,data scientist,company_034,"Arlington, VA","€127,867 - €150,700",,a month ago,,"['pandas', 'powerbi', 'python', 'java', 'sql', 'machine learning', 'tableau']",Technology,senior,df_jobs,139283.5,"Arlington, VA",Arlington,False,False
job_00016,data scientist,company_037,Fully Remote,"€134,266",,14 days ago,,[],Finance,senior,df_jobs,134266.0,Fully Remote,Remote,True,False
job_00017,data scientist,company_038,"Bengaluru, Karnataka, India","€52,746",,6 days ago,,"['spark', 'aws', 'r', 'python', 'machine learning', 'gcp', 'deep learning', 'hadoop', 'azure']",Technology,lead,df_jobs,52746.0,"Bengaluru, Karnataka, India",Bengaluru,False,False
job_00018,data scientist,company_039,"Charlotte, NC . On-site","€126,956 - €198,196",,8 days ago,,"['aws', 'r', 'python', 'sql', 'machine learning', 'azure', 'tableau']",Finance,lead,df_jobs,162576.0,"Charlotte, NC . On-site",Charlotte,False,False
job_00019,data scientist,company_040,Fully Remote,"€185,412 - €228,338",,13 days ago,,[],Education,senior,df_jobs,206875.0,Fully Remote,Remote,True,False
job_00020,machine learning engineer,company_041,"Basel, Basel, Switzerland","€80,123",,19 days ago,,"['pytorch', 'python', 'machine learning', 'deep learning', 'tensorflow']",Healthcare,junior,df_jobs,80123.0,"Basel, Basel, Switzerland",Basel,False,False
job_00021,data scientist,company_043,"Toronto, Ontario, Canada . On-site","€72,611",,8 days ago,,"['pytorch', 'spark', 'git', 'r', 'python', 'sql', 'machine learning', 'tensorflow']",Finance,senior,df_jobs,72611.0,"Toronto, Ontario, Canada . On-site",Toronto,False,False
job_00022,data scientist,company_044,"Findlay, OH . Denver, CO . San Antonio, TX","€95,265 - €164,221",,8 days ago,,"['pytorch', 'scikit-learn', 'python', 'machine learning', 'deep learning', 'tensorflow']",Energy,senior,df_jobs,129743.0,"Findlay, OH . Denver, CO . San Antonio, TX",Findlay,False,False
job_00023,data scientist,company_045,"Toronto, Ontario, Canada","€85,044",,6 days ago,,"['airflow', 'spark', 'machine learning', 'python']",Technology,senior,df_jobs,85044.0,"Toronto, Ontario, Canada",Toronto,False,False
job_00024,data scientist,company_046,"San Francisco, CA","€146,141 - €210,074",,3 months ago,,[],Technology,senior,df_jobs,178107.5,"San Francisco, CA",San Francisco,False,False
job_00025,data scientist,company_047,"Bengaluru, Karnataka, India","€10,049",,a month ago,,"['deep learning', 'machine learning']",Technology,lead,df_jobs,10049.0,"Bengaluru, Karnataka, India",Bengaluru,False,False
job_00026,data scientist,company_048,"Remote, US . Fully Remote","€91,335 - €109,601",,3 months ago,,[],Technology,,df_jobs,100468.0,"Remote, US . Fully Remote",Remote,True,False
job_00027,data scientist,company_049,"Huntsville, AL . Merritt Island, FL . Seattle, WA","€125,171 - €175,240",,15 days ago,,"['aws', 'git', 'r', 'python', 'docker', 'machine learning', 'kubernetes', 'deep learning', 'azure']",Technology,senior,df_jobs,150205.5,"Huntsville, AL . Merritt Island, FL . Seattle, WA",Huntsville,False,False
job_00028,data scientist,company_050,"San Francisco, CA","€150,707",,8 days ago,,"['sql', 'machine learning', 'r', 'python']",Education,senior,df_jobs,150707.0,"San Francisco, CA",San Francisco,False,False
job_00029,data scientist,company_051,"Laurel, MD","€210,071",,a month ago,,['python'],Technology,senior,df_jobs,210071.0,"Laurel, MD",Laurel,False,False
job_00030,machine learning engineer,company_052,"Amsterdam, North Holland, Netherlands","€72,515",,a month ago,,"['sql', 'machine learning', 'python']",Technology,senior,df_jobs,72515.0,"Amsterdam, North Holland, Netherlands",Amsterdam,False,False
job_00031,data scientist,company_054,"Richmond, VA . On-site","€112,288",,7 days ago,,"['machine learning', 'python']",Technology,lead,df_jobs,112288.0,"Richmond, VA . On-site",Richmond,False,False
job_00032,data scientist,company_057,"Seattle, WA . Hybrid","€132,437",,25 days ago,,"['r', 'python', 'sql', 'machine learning', 'tableau']",Retail,lead,df_jobs,132437.0,"Seattle, WA . Hybrid",Seattle,False,False
job_00033,data scientist,company_061,"Manchester, England, United Kingdom . Hybrid","€45,669 - €63,936",,15 days ago,,"['spark', 'python', 'airflow', 'sql', 'machine learning']",Technology,senior,df_jobs,54802.5,"Manchester, England, United Kingdom . Hybrid",Manchester,False,False
job_00034,data scientist,company_054,"Richmond, VA . On-site","€112,291",,7 days ago,,"['machine learning', 'python']",Technology,senior,df_jobs,112291.0,"Richmond, VA . On-site",Richmond,False,False
job_00035,,company_064,"Barcelona, Catalonia, Spain","€28,068",,7 days ago,,"['git', 'r', 'python', 'linux', 'bash']",Technology,midlevel,df_jobs,28068.0,"Barcelona, Catalonia, Spain",Barcelona,False,False
job_00036,data scientist,company_065,"Toronto, Ontario, Canada","€83,298 - €124,946",,3 days ago,,"['pandas', 'numpy', 'scikit-learn', 'python', 'sql', 'azure', 'tableau']",Technology,senior,df_jobs,104122.0,"Toronto, Ontario, Canada",Toronto,False,False
job_00037,data scientist,company_066,"Foster City, CA . Hybrid","€198,201 - €269,440",,3 years ago,,[],Technology,senior,df_jobs,233820.5,"Foster City, CA . Hybrid",Foster City,False,False
job_00038,data scientist,company_067,"San Francisco, CA, US . Seattle, WA, US . Hybrid","€260,211",,19 days ago,,[],Technology,senior,df_jobs,260211.0,"San Francisco, CA, US . Seattle, WA, US . Hybrid",San Francisco,False,False
job_00039,data scientist,company_069,United States,"€114,355",,a month ago,,"['pytorch', 'spark', 'scikit-learn', 'python', 'neural network', 'machine learning', 'deep learning', 'tensorflow']",Technology,lead,df_jobs,114355.0,United States,United States,False,False
job_00040,data scientist,company_071,"Cambridge, MA","€144,311 - €198,198",,15 days ago,,"['r', 'python', 'sql', 'machine learning', 'tableau']",Technology,midlevel,df_jobs,171254.5,"Cambridge, MA",Cambridge,False,False
job_00041,data scientist,company_075,"Atlanta, GA","€105,035",,20 days ago,,"['sql', 'machine learning', 'tableau', 'python']",Technology,senior,df_jobs,105035.0,"Atlanta, GA",Atlanta,False,False
job_00042,data scientist,company_077,United States . Fully Remote,"€155,272 - €164,406",,2 months ago,,"['sql', 'machine learning', 'tableau', 'python']",Technology,senior,df_jobs,159839.0,United States . Fully Remote,Remote,True,False
job_00043,data scientist,company_078,"San Diego, CA","€140,661",,9 days ago,,"['pytorch', 'python', 'docker', 'sql', 'neural network', 'kubernetes', 'tensorflow']",Technology,senior,df_jobs,140661.0,"San Diego, CA",San Diego,False,False
job_00044,data scientist,company_080,"Toronto, Ontario, Canada . Montreal, Quebec, Canada . Hybrid","€73,739",,8 days ago,,"['machine learning', 'r', 'python']",Finance,senior,df_jobs,73739.0,"Toronto, Ontario, Canada . Montreal, Quebec, Canada . Hybrid",Toronto,False,False
job_00045,data scientist,company_081,"New York, NY . Hybrid","€135,178 - €168,971",,6 days ago,,[],Technology,senior,df_jobs,152074.5,"New York, NY . Hybrid",New York,False,False
job_00046,data scientist,company_084,On-site,"€228,515",,14 days ago,,[],Technology,senior,df_jobs,228515.0,On-site,On-site,False,False
job_00047,data scientist,company_089,"New York, NY","€137,007 - €159,840",,8 days ago,,"['aws', 'git', 'python', 'sql', 'machine learning']",Finance,senior,df_jobs,148423.5,"New York, NY",New York,False,False
job_00048,machine learning engineer,company_049,"Seattle, WA","€162,184 - €227,055",,15 days ago,,"['pandas', 'pytorch', 'aws', 'python', 'docker', 'machine learning', 'kubernetes', 'deep learning', 'azure', 'tensorflow']",Technology,senior,df_jobs,194619.5,"Seattle, WA",Seattle,False,False
job_00049,data scientist,company_092,"McLean, VA . Hybrid","€92,833 - €172,402",,8 days ago,,"['java', 'machine learning', 'r', 'python']",Technology,senior,df_jobs,132617.5,"McLean, VA . Hybrid",McLean,False,False
job_00050,data scientist,company_093,"Seattle, Washington, United States . On-site","€210,070 - €228,336",,12 days ago,,[],Technology,lead,df_jobs,219203.0,"Seattle, Washington, United States . On-site",Seattle,False,False
job_00051,data scientist,company_094,"Warsaw, Mazowieckie, Poland . Prague, Prague, Czechia . Kyiv, Kyiv City, Ukraine","€67,594 - €86,774",,3 months ago,,"['pandas', 'pytorch', 'r', 'python', 'machine learning', 'tensorflow']",Technology,senior,df_jobs,77184.0,"Warsaw, Mazowieckie, Poland . Prague, Prague, Czechia . Kyiv, Kyiv City, Ukraine",Warsaw,False,False
job_00052,data scientist,company_095,On-site,"€123,307 - €191,806",,3 months ago,,[],Technology,senior,df_jobs,157556.5,On-site,On-site,False,False
job_00053,data scientist,company_096,"San Francisco, California, United States . On-site","€219,199 - €273,999",,20 days ago,,[],Finance,senior,df_jobs,246599.0,"San Francisco, California, United States . On-site",San Francisco,False,False
job_00054,data scientist,company_098,"Bangalore, Karnataka","€41,302",,5 months ago,,[],Technology,,df_jobs,41302.0,"Bangalore, Karnataka",Bangalore,False,False
job_00055,data scientist,company_099,"Toronto, Ontario, Canada . Hybrid","€75,128 - €79,194",,7 days ago,,"['sql', 'tableau', 'python']",Technology,senior,df_jobs,77161.0,"Toronto, Ontario, Canada . Hybrid",Toronto,False,False
job_00056,data scientist,company_100,"Rock Island, IL . On-site","€77,667 - €129,442",,3 months ago,,"['scikit-learn', 'r', 'python', 'java', 'machine learning']",Technology,senior,df_jobs,103554.5,"Rock Island, IL . On-site",Rock Island,False,False
job_00057,data scientist,company_101,"Cambridge, England, United Kingdom","€31,175",,8 days ago,,[],Education,midlevel,df_jobs,31175.0,"Cambridge, England, United Kingdom",Cambridge,False,False
job_00058,data scientist,company_103,"Oregon, United States . Fully Remote","€19,420 - €98,368",,4 days ago,,"['pandas', 'powerbi', 'r', 'python', 'sql', 'neural network', 'machine learning', 'deep learning', 'tableau']",Manufacturing,midlevel,df_jobs,58894.0,"Oregon, United States . Fully Remote",Remote,True,False
job_00059,machine learning engineer,company_106,"Pune, Maharashtra, India","€26,757",,4 days ago,,"['spark', 'aws', 'powerbi', 'python', 'docker', 'sql', 'machine learning', 'gcp', 'kubernetes', 'deep learning', 'azure']",Logistics,senior,df_jobs,26757.0,"Pune, Maharashtra, India",Pune,False,False
job_00060,data scientist,company_089,"Denver, CO","€137,005 - €159,838",,8 days ago,,"['aws', 'git', 'python', 'sql', 'machine learning']",Finance,senior,df_jobs,148421.5,"Denver, CO",Denver,False,False
job_00061,data scientist,company_112,"San Francisco, California, United States . On-site","€148,808",,a month ago,,[],Technology,senior,df_jobs,148808.0,"San Francisco, California, United States . On-site",San Francisco,False,False
job_00062,data scientist,company_113,"Charlotte, NC","€101,935 - €193,633",,8 days ago,,"['sql', 'deep learning', 'machine learning']",Retail,lead,df_jobs,147784.0,"Charlotte, NC",Charlotte,False,False
job_00063,data scientist,company_115,"Bengaluru, Karnataka, India . Hybrid","€24,205",,a month ago,,"['pytorch', 'aws', 'python', 'sql', 'gcp', 'azure', 'tensorflow']",Finance,senior,df_jobs,24205.0,"Bengaluru, Karnataka, India . Hybrid",Bengaluru,False,False
job_00064,data scientist,company_116,"Chennai, Tamil Nadu, India","€13,886",,2 days ago,,"['pandas', 'numpy', 'pytorch', 'powerbi', 'git', 'scikit-learn', 'python', 'java', 'sql', 'neural network', 'gcp', 'machine learning', 'matplotlib', 'tensorflow']",Technology,senior,df_jobs,13886.0,"Chennai, Tamil Nadu, India",Chennai,False,False
job_00065,data scientist,company_119,"Menlo Park, CA . On-site","€163,491 - €191,804",,15 days ago,,[],Finance,senior,df_jobs,177647.5,"Menlo Park, CA . On-site",Menlo Park,False,False
job_00066,data scientist,company_014,"Berkeley, CA","€82,193 - €122,141",,15 days ago,,"['machine learning', 'database']",Education,midlevel,df_jobs,102167.0,"Berkeley, CA",Berkeley,False,False
job_00067,data scientist,company_121,"Remote, United States . Fully Remote","€134,541 - €174,088",,a month ago,,[],Technology,senior,df_jobs,154314.5,"Remote, United States . Fully Remote",Remote,True,False
job_00068,data scientist,company_100,"Rock Island, IL . On-site","€77,671 - €129,446",,3 months ago,,"['scikit-learn', 'r', 'python', 'java', 'machine learning']",Technology,senior,df_jobs,103558.5,"Rock Island, IL . On-site",Rock Island,False,False
job_00069,data scientist,company_067,"San Francisco, CA, US . Remote, US . Fully Remote","€306,623",,4 days ago,,[],Technology,senior,df_jobs,306623.0,"San Francisco, CA, US . Remote, US . Fully Remote",Remote,True,False
job_00070,data scientist,company_126,United States,"€28,501",,15 days ago,,[],Finance,senior,df_jobs,28501.0,United States,United States,False,False
job_00071,data scientist,company_021,Fully Remote,"€255,732",,a day ago,,[],Technology,senior,df_jobs,255732.0,Fully Remote,Remote,True,False
job_00072,data scientist,company_129,Fully Remote,"€91,335 - €228,333",,8 days ago,,[],Finance,,df_jobs,159834.0,Fully Remote,Remote,True,False
job_00073,data scientist,company_022,"Pittsburgh, PA","€96,819",,7 days ago,,"['python', 'java', 'sql', 'kubernetes', 'azure']",Technology,senior,df_jobs,96819.0,"Pittsburgh, PA",Pittsburgh,False,False
job_00074,data scientist,company_134,"Seattle, WA . Seattle, Washington, États-Unis . Seattle, Washington, USA","€219,201",,a month ago,,"['amazon', 'r', 'python', 'machine learning', 'deep learning']",Retail,senior,df_jobs,219201.0,"Seattle, WA . Seattle, Washington, États-Unis . Seattle, Washington, USA",Seattle,False,False
job_00075,machine learning engineer,company_135,"Taipei, Taiwan . On-site","€36,340",,a day ago,,[],Technology,,df_jobs,36340.0,"Taipei, Taiwan . On-site",Taipei,False,False
job_00076,data scientist,company_137,"Denver, CO . Hybrid","€138,833",,a month ago,,"['spark', 'r', 'python', 'database', 'machine learning']",Technology,senior,df_jobs,138833.0,"Denver, CO . Hybrid",Denver,False,False
job_00077,data scientist,company_141,"Fort Worth, TX","€100,470 - €132,436",,a month ago,,['machine learning'],Technology,senior,df_jobs,116453.0,"Fort Worth, TX",Fort Worth,False,False
job_00078,data scientist,company_145,"Austin, Texas . Hybrid","€200,936",,a day ago,,[],Technology,senior,df_jobs,200936.0,"Austin, Texas . Hybrid",Austin,False,False
job_00079,data scientist,company_146,"Toronto, ON . Hybrid","€153,442 - €210,981",,11 days ago,,[],Finance,senior,df_jobs,182211.5,"Toronto, ON . Hybrid",Toronto,False,False
job_00080,data scientist,company_148,"Orlando, FL","€88,185",,5 days ago,,"['spark', 'r', 'python', 'sql', 'hadoop', 'machine learning']",Finance,senior,df_jobs,88185.0,"Orlando, FL",Orlando,False,False
job_00081,data scientist,company_153,United States,"€203,676 - €253,909",,15 days ago,,"['pytorch', 'spark', 'aws', 'scikit-learn', 'python', 'docker', 'deep learning', 'java', 'sql', 'machine learning', 'gcp', 'kubernetes', 'hadoop', 'azure', 'tensorflow']",Technology,senior,df_jobs,228792.5,United States,United States,False,False
job_00082,data scientist,company_155,"All, MO","€146,133 - €182,666",,15 days ago,,"['aws', 'scikit-learn', 'python', 'sql', 'machine learning', 'tensorflow']",Technology,lead,df_jobs,164399.5,"All, MO",All,False,False
job_00083,machine learning engineer,company_156,"Mountain View, California (HQ) . On-site","€138,826 - €208,239",,8 days ago,,[],Technology,,df_jobs,173532.5,"Mountain View, California (HQ) . On-site",Mountain View,False,False
job_00084,data scientist,company_158,"Reston, VA","€167,600 - €225,989",,4 days ago,,"['aws', 'git', 'python', 'java', 'kubernetes', 'machine learning']",Technology,senior,df_jobs,196794.5,"Reston, VA",Reston,False,False
job_00085,data scientist,company_159,Fully Remote,"€133,351 - €155,271",,2 months ago,,[],Technology,senior,df_jobs,144311.0,Fully Remote,Remote,True,False
job_00086,data scientist,company_164,"Redwood City, US, California . Hybrid","€149,786 - €195,453",,2 months ago,,[],Technology,senior,df_jobs,172619.5,"Redwood City, US, California . Hybrid",Redwood City,False,False
job_00087,data scientist,company_166,"Veldhoven, North Brabant, Netherlands . On-site","€82,371",,21 days ago,,['r'],Technology,senior,df_jobs,82371.0,"Veldhoven, North Brabant, Netherlands . On-site",Veldhoven,False,False
job_00088,data scientist,company_169,Fully Remote,"€224,774",,4 days ago,,[],Technology,senior,df_jobs,224774.0,Fully Remote,Remote,True,False
job_00089,data scientist,company_170,"Ridgefield, CT","€127,874 - €202,766",,10 days ago,,"['pytorch', 'git', 'scikit-learn', 'python', 'docker', 'kubernetes', 'machine learning', 'tensorflow']",Technology,senior,df_jobs,165320.0,"Ridgefield, CT",Ridgefield,False,False
job_00090,data scientist,company_171,"Pune, Maharashtra, India","€27,274 - €52,695",,15 days ago,,"['pandas', 'pytorch', 'r', 'python', 'java', 'database', 'keras', 'machine learning', 'matplotlib', 'tensorflow']",Technology,senior,df_jobs,39984.5,"Pune, Maharashtra, India",Pune,False,False
job_00091,data scientist,company_173,"San Mateo, CA . On-site","€109,602 - €123,302",,a month ago,,[],Technology,,df_jobs,116452.0,"San Mateo, CA . On-site",San Mateo,False,False
job_00092,data scientist,company_176,On-site,"€117,189 - €185,414",,11 days ago,,[],Technology,senior,df_jobs,151301.5,On-site,On-site,False,False
job_00093,data scientist,company_177,"Omaha, NE . Newport Beach, CA . Massachusetts, United States","€149,445 - €182,654",,a month ago,,"['scikit-learn', 'python', 'sql', 'machine learning', 'tensorflow']",Finance,senior,df_jobs,166049.5,"Omaha, NE . Newport Beach, CA . Massachusetts, United States",Omaha,False,False
job_00094,data scientist,company_178,"Torrance, CA","€63,942",,3 days ago,,"['spark', 'r', 'python', 'hadoop', 'machine learning']",Technology,senior,df_jobs,63942.0,"Torrance, CA",Torrance,False,False
job_00095,data scientist,company_179,"Los Angeles, CA . United States . San Francisco, CA . Hybrid","€182,668 - €214,634",,20 days ago,,['amazon'],Technology,senior,df_jobs,198651.0,"Los Angeles, CA . United States . San Francisco, CA . Hybrid",Los Angeles,False,False
job_00096,data scientist,company_181,"San Francisco, CA","€90,877 - €141,566",,8 days ago,,"['tableau', 'sql', 'r', 'python']",Technology,midlevel,df_jobs,116221.5,"San Francisco, CA",San Francisco,False,False
job_00097,data scientist,company_182,"Navi Mumbai, Maharashtra, India . Hybrid","€15,542",,a month ago,,"['pandas', 'numpy', 'pytorch', 'scikit-learn', 'python', 'docker', 'scipy', 'sql', 'machine learning', 'deep learning', 'matplotlib', 'tensorflow']",Finance,senior,df_jobs,15542.0,"Navi Mumbai, Maharashtra, India . Hybrid",Navi Mumbai,False,False
job_00098,data scientist,company_183,"Tallinn, Harjumaa, Estonia . Hybrid","€61,772",,15 days ago,,"['pandas', 'numpy', 'spark', 'aws', 'scikit-learn', 'python', 'docker', 'airflow', 'sql', 'machine learning', 'deep learning']",Technology,senior,df_jobs,61772.0,"Tallinn, Harjumaa, Estonia . Hybrid",Tallinn,False,False
job_00099,data scientist,company_184,"New York, NY","€137,004",,8 days ago,,['machine learning'],Retail,senior,df_jobs,137004.0,"New York, NY",New York,False,False
job_00100,data scientist,company_185,"Fairfax, VA","€171,892 - €257,744",,2 months ago,,"['pytorch', 'git', 'python', 'machine learning', 'keras', 'deep learning', 'tensorflow']",Technology,senior,df_jobs,214818.0,"Fairfax, VA",Fairfax,False,False
job_00101,data scientist,company_186,"New York, NY . Hybrid","€45,674 - €105,040",,8 days ago,,"['database', 'sql', 'aws', 'python']",Technology,senior,df_jobs,75357.0,"New York, NY . Hybrid",New York,False,False
job_00102,data scientist,company_192,United States,"€137,007 - €164,407",,a month ago,,"['amazon', 'spark', 'python', 'airflow', 'machine learning']",Technology,midlevel,df_jobs,150707.0,United States,United States,False,False
job_00103,data scientist,company_193,"Phoenix, AZ","€82,201",,3 days ago,,"['powerbi', 'aws', 'r', 'python', 'sql', 'machine learning']",Energy,senior,df_jobs,82201.0,"Phoenix, AZ",Phoenix,False,False
job_00104,data scientist,company_196,Hybrid,"€158,920 - €237,831",,7 months ago,,[],Finance,,df_jobs,198375.5,Hybrid,Hybrid,False,False
job_00105,data scientist,company_197,"Bengaluru, Karnataka, India . On-site","€27,409",,22 days ago,,[],Technology,,df_jobs,27409.0,"Bengaluru, Karnataka, India . On-site",Bengaluru,False,False
job_00106,data scientist,company_199,"Austin, TX . Hybrid","€109,605",,15 days ago,,"['java', 'sql', 'python']",Technology,lead,df_jobs,109605.0,"Austin, TX . Hybrid",Austin,False,False
job_00107,data scientist,company_203,"Cincinnati, OH . Chicago, IL . Hybrid","€199,795",,a day ago,,[],Technology,lead,df_jobs,199795.0,"Cincinnati, OH . Chicago, IL . Hybrid",Cincinnati,False,False
job_00108,data scientist,company_207,"Manassas, VA","€94,077 - €118,737",,14 days ago,,"['aws', 'python', 'linux', 'sql', 'gcp', 'hadoop']",Technology,senior,df_jobs,106407.0,"Manassas, VA",Manassas,False,False
job_00109,data scientist,company_209,"Bengaluru, Karnataka, India","€639,348",,8 days ago,,"['spark', 'aws', 'python', 'sql', 'gcp', 'deep learning', 'tensorflow', 'tableau']",Technology,senior,df_jobs,639348.0,"Bengaluru, Karnataka, India",Bengaluru,False,True
job_00110,data analyst,company_211,"Eindhoven, North Brabant, Netherlands","€69,047",,15 days ago,,['python'],Healthcare,midlevel,df_jobs,69047.0,"Eindhoven, North Brabant, Netherlands",Eindhoven,False,False
job_00111,data scientist,company_212,"Cincinnati, OH","€135,179",,5 days ago,,"['azure', 'aws', 'machine learning', 'python']",Technology,senior,df_jobs,135179.0,"Cincinnati, OH",Cincinnati,False,False
job_00112,machine learning engineer,company_215,"San Francisco, CA . Seattle, WA . New York, NY . On-site","€200,939 - €296,838",,13 days ago,,[],Technology,,df_jobs,248888.5,"San Francisco, CA . Seattle, WA . New York, NY . On-site",San Francisco,False,False
job_00113,data scientist,company_221,"Bengaluru, Karnataka, India . Hybrid","€19,096",,8 days ago,,"['spark', 'r', 'python', 'java', 'sql', 'machine learning']",Technology,lead,df_jobs,19096.0,"Bengaluru, Karnataka, India . Hybrid",Bengaluru,False,False
job_00114,data scientist,company_223,Raleigh-Durham-Chapel Hill Area,"€99,560",,2 days ago,,"['spark', 'aws', 'r', 'python', 'machine learning', 'hadoop', 'deep learning']",Technology,senior,df_jobs,99560.0,Raleigh-Durham-Chapel Hill Area,Raleigh-Durham-Chapel Hill Area,False,False
job_00115,data scientist,company_092,"McLean, VA . Hybrid","€92,838 - €172,407",,5 days ago,,"['java', 'machine learning', 'r', 'python']",Technology,senior,df_jobs,132622.5,"McLean, VA . Hybrid",McLean,False,False
job_00116,data scientist,company_225,Fully Remote,"€137,001",,7 days ago,,[],Retail,,df_jobs,137001.0,Fully Remote,Remote,True,False
job_00117,data scientist,company_226,"Rochester, New York Metropolitan Area","€55,196 - €77,273",,22 days ago,,"['deep learning', 'machine learning']",Education,senior,df_jobs,66234.5,"Rochester, New York Metropolitan Area",Rochester,False,False
job_00118,data scientist,company_227,"Denver, CO","€68,685 - €100,834",,15 days ago,,"['pytorch', 'aws', 'r', 'python', 'docker', 'scikit-learn', 'sql', 'machine learning', 'gcp', 'deep learning', 'azure', 'tensorflow']",Healthcare,senior,df_jobs,84759.5,"Denver, CO",Denver,False,False
job_00119,data scientist,company_052,Greater São Paulo Area . Hybrid,"€50,222",,22 days ago,,"['sql', 'r', 'python']",Technology,senior,df_jobs,50222.0,Greater São Paulo Area . Hybrid,Greater São Paulo Area . Hybrid,False,False
job_00120,data scientist,company_230,"Mettawa, IL","€137,003",,6 days ago,,[],Healthcare,midlevel,df_jobs,137003.0,"Mettawa, IL",Mettawa,False,False
job_00121,data scientist,company_231,"South San Francisco, CA . On-site","€124,219",,25 days ago,,"['machine learning', 'r', 'python']",Healthcare,senior,df_jobs,124219.0,"South San Francisco, CA . On-site",South San Francisco,False,False
job_00122,data scientist,company_233,United States,"€95,586 - €172,785",,5 days ago,,"['machine learning', 'r', 'python']",Technology,senior,df_jobs,134185.5,United States,United States,False,False
job_00123,data scientist,company_235,"San Antonio, TX","€137,008",,15 days ago,,"['spark', 'r', 'python', 'sql', 'machine learning', 'hadoop', 'deep learning']",Finance,lead,df_jobs,137008.0,"San Antonio, TX",San Antonio,False,False
job_00124,data scientist,company_236,United States . Fully Remote,"€137,002 - €155,268",,a day ago,,"['sql', 'machine learning', 'tableau', 'python']",Technology,senior,df_jobs,146135.0,United States . Fully Remote,Remote,True,False
job_00125,data scientist,company_041,"Mississauga, Ontario, Canada","€74,130",,5 days ago,,"['gcp', 'git', 'r']",Healthcare,senior,df_jobs,74130.0,"Mississauga, Ontario, Canada",Mississauga,False,False
job_00126,data scientist,company_241,"Manchester, England, United Kingdom . Hybrid","€95,906 - €105,039",,2 months ago,,"['pytorch', 'aws', 'scikit-learn', 'scipy', 'machine learning', 'gcp', 'azure', 'tensorflow']",Technology,senior,df_jobs,100472.5,"Manchester, England, United Kingdom . Hybrid",Manchester,False,False
job_00127,data scientist,company_243,"Bowie, MD . On-site","€101,149 - €110,282",,8 days ago,,[],Technology,,df_jobs,105715.5,"Bowie, MD . On-site",Bowie,False,False
